vol	issue	month	year	file_name	country	region	region_coor	latitude	longitude	country_db	caption_title	caption
96	4	October	1949	vol-96_no-04_Oct-1949_05.jpg	Canada	Manitoba	Manitoba	53.8	-98.8	Canada	Such Was a Cree Spring Camp in 1860-70, When the Red Man Wrested a Livelihood from Virgin Forests	The birch-bark tepees of the early days in northwest Manitoba have been replaced by canvas shelters and tents. Nowadays factory-made canoes supplant the handmade craft which the tribespeople in the painting were wont to build. The descendants of the old-time hunters still trap muskrats, but their methods have been completely modernized. On a recent visit the artist found that they retain few of their traditional customs and costumes. They were one of the first tribes to sell furs to the early European companies, and many of their women, noted for good looks, married French voyageurs.
96	4	October	1949	vol-96_no-04_Oct-1949_06.jpg	Canada	Yukon	Yukon	64.3	-135.0	Canada	Kutchin of the Yukon River Basin Performed Tribal Dances To Stir Up Fighting Spirit, Mourn a Leader, or Celebrate Gala Days	When the artist visited these Indians, formerly called the Loucheux ("Squint-eyed"), in a village of 25 log cabins on the Porcupine River, Yukon Territory, he was disappointed to find them living and dressing like white trappers. They invited him to a Hudson Bay jig to music of a fiddle and banjo. He had to develop his painting from 19th-century English drawings and costumes now in the Smithsonian Institution. In the old days special feather ornaments and face paints were used in ceremonies before the setting out of a war party or after the death of a chief, and at social gatherings the antics of animals and birds were imitated.
96	4	October	1949	vol-96_no-04_Oct-1949_07.jpg	Canada	Hudson Bay	Hudson Bay	59.7	-85.3	Canada	Though the Outdoor Temperature Is Subzero, a Hudson Bay Snowhouse Is Torrid Inside, Possibly 90° F. or More	For comfort the occupants strip to the waist. The woman in the background is cooking in a shallow stone dish over the flame of seal oil. Such fires serve for cooking, heating, and lighting. The pane of the window is made of ice. On the low balconies or platforms and on the floor, figures are seated on spread skins. The man at left is drilling ivory with an Eskimo bow drill. The little girl standing is playing a native string game like cat's cradle. When sitting around indoors, these people are seldom idle. Husbands and sons make tools and weapons, wives and daughters clothing.
96	4	October	1949	vol-96_no-04_Oct-1949_08.jpg	Greenland	Greenland	Greenland	71.7	-42.6	Greenland	Hair Done Up in Traditional Style, This Greenland Mother Wears a Cape of Beads	Although her costume shows white man's influence, the child's furs and the skin boat are typically Eskimo. Implements found prove that her forebears were among the first American aborigines to contact Europeans.
96	4	October	1949	vol-96_no-04_Oct-1949_09.jpg	Canada	Eskasoni	Eskasoni	45.9	-60.6	Canada	On the Spruce-clad Shores of Bras d'Or Lake, Micmac Youngsters Clamber Aboard Their Bus When School Is Out	At Eskasoni Indian settlement, Canada has supplied a school, farming equipment, Diesel tractor, trucks, goats to furnish milk until land is cleared to support cows, and a community store whose profits go to playgrounds and athletic programs. Now the descendants of Indians who fought beside the French, instead of making tomahawks, bows and arrows, spears of moose bone, and stone knives for scalping, learn bricklaying, carpentering, and other tasks that help them earn a living. Almost all the Micmac speak English. Their language is remembered in place names such as Mabou, Whycocomagh, Shubenacadie, etc.
96	4	October	1949	vol-96_no-04_Oct-1949_10.jpg	Canada	Northwest Territories	Northwest Territories	63.6	-115.5	Canada	Neither Eskimo Girl Nor Little Polar Bear Looks Happy	On a fox hunt. three men of the Mackenzie River Delta found this cub and its mother and brother in a den. The adult polar bear, because of its size and strength, is the only really dangerous animal of the Arctic.
96	4	October	1949	vol-96_no-04_Oct-1949_11.jpg	Canada	Eskasoni	Eskasoni	45.9	-60.6	Canada	Micmac Children Learn Three R's Instead of Hunting, Trapping, or Building Wigwams	Nova Scotia's 2,500 Indians formerly lived on 19 scattered reservations. They relied for meager income on selling ax handles, baskets, moccasins for tourists, and picking blueberries in season. In 1942 the Canadian Government concentrated relief efforts on two settlements, Eskasoni, Cape Breton Island, and Shubenacadie, on the mainland. Now 750 Micmac live at Eskasoni in a clean, white village of 160 new homes built from timber they cut in the woods and sawed in their mill. The wall diagram was done in crayon by a student.
96	4	October	1949	vol-96_no-04_Oct-1949_12.jpg	USA	Fairbanks	Fairbanks	64.8	-147.7	United States of America	Thumb Sucking Helps Ease the Tedium of a Pickaback Journey	Eskimo mother and child have forsaken native costume for brighter modern attire. Menfolk of the Fairbanks Eskimo colony, brought south to relive a war time manpower shortage, work on the Alaska Railroad.
												
96	5	November	1949	vol-96_no-05_Nov-1949_01.jpg	USA	O'ahu	Hawaii	21.4	-158.0	United States of America	School Lets Out; a Library Silence Extinguishes Yells and Screams of Play	The islands' first pupils were adults who learned their letters from a Hawaiian speller devised by missionaries in the 1820's. These children, product of many races, speak English as their heritage. Their school system compares favorably with the mainland's. The bookmobile visits Oahu's rural schools twice a week.
96	5	November	1949	vol-96_no-05_Nov-1949_02.jpg	USA	O'ahu	Hawaii	21.4	-158.0	United States of America	From Endless Belt to Shiny Can, Peeled Pineapple Is Never Touched by Bare Hands	Automatic machinery trims off outer shells, punches out cores, and cuts slices, but judgment counts at the packing table. These women grade the fruit as they fill the cans. With syrup added, the product will be sealed, steam-cooked, and labeled. The entire process at this Oahu cannery takes 15 minutes.
96	5	November	1949	vol-96_no-05_Nov-1949_03.jpg	USA	Hawaii	Hawaii	19.9	-155.7	United States of America	A Carefree Flower of the Pacific Garlands Hair with Hibiscus and Neck with Lei of Plumeria	It's summer all the year in Hawaii, and people dress for it. Few homes have central heating systems. Because of extensive immigration, native Polynesian blood mingles with Oriental and Caucasian. Few pure Hawaiians are left.
96	5	November	1949	vol-96_no-05_Nov-1949_04.jpg	USA	Hawaii	Hawaii	19.9	-155.7	United States of America	Honolulu Says "Aloha" with Flowers and Guitars. Hawaiian Beauties Garland Visitors with Leis, Polynesia's Bright Necklaces	
96	5	November	1949	vol-96_no-05_Nov-1949_05.jpg	USA	Hawaii	Hawaii	19.9	-155.7	United States of America	Honolulu Says "Aloha" with Flowers and Guitars. Hawaiian Beauties Garland Visitors with Leis, Polynesia's Bright Necklaces	
96	5	November	1949	vol-96_no-05_Nov-1949_06.jpg	USA	Waikiki	Hawaii	21.3	-157.8	United States of America	Feet in Sand, Thoughts in the Clouds—Hawaii's Third Industry Is Recreation	Guests in swimsuits are served on the terrace of the Royal Hawaiian Hotel. Beach boys daily rake and clean the sand. Waikiki's "season" goes on all year round.
96	5	November	1949	vol-96_no-05_Nov-1949_07.jpg	Portugal	Azores	Azores	37.7	-25.7	Portugal	Pastel-hued Ponta Delgada, Set Between Green Hills and Blue Sea, Is a Lovely Backdrop for Atlantis's Flag	At this leading city of the Azores, on the island of São Miguel, the expedition paused for fuel and supplies. Breakwater at the left forms a quiet, safe harbor where an Allied naval base was established in World War II. Cultivated fields march high up on the steep mountain slopes behind the city.
96	5	November	1949	vol-96_no-05_Nov-1949_08.jpg	Portugal	Azores	Azores	37.7	-25.7	Portugal	Shyness Yields to a Tasty Sandwich	Dark eyes dance as this little Azorian Portuguese girl trades a bashful smile in return for some of the photographer's lunch.
												
96	6	December	1949	vol-96_no-06_Dec-1949_01.jpg	Australia	Groote Eylandt	Groote Eylandt	-14.0	136.6	Australia	Not an Advertisement; Just His Everyday Suit	Calico is precious stuff on Groote Eylandt. Once empty, a flour sack soon finds another use. Here Nemukwunga, of Umbakumba native settlement, turns the bag into a loincloth. Before contact with white men, aborigines wore no clothes. Modest bushwomen carry bark screens.
96	6	December	1949	vol-96_no-06_Dec-1949_02.jpg	Australia	Groote Eylandt	Groote Eylandt	-14.0	136.6	Australia	"Plenty Good Tucker Umbakumba," Says Lerrimaria	This announcement, delivered by the baker's assistant, means that Groote Eylandt native settlement has plenty of food (tucker). As long as the flour bin stays full, the children will have white man's bread at least once a day. Otherwise they must be satisfied with damper, an unleavened loaf made of flour, water, and baking powder.
96	6	December	1949	vol-96_no-06_Dec-1949_03.jpg	Australia	Groote Eylandt	Groote Eylandt	-14.0	136.6	Australia	Forty-odd Children of the Groote Eylandt Native Settlement Gather Each Evening for a Candy Handout	If any children have misbehaved during the day, they get no sweets. Mrs. Marjorie Gray, wife of the English superintendent, is in a good position to judge, for she teaches them in school. Here one little girl says, "Thank you." Boys, their eyes torn between candy and camera, await their turn on the right.
96	6	December	1949	vol-96_no-06_Dec-1949_04.jpg	Australia	Groote Eylandt	Groote Eylandt	-14.0	136.6	Australia	Groote Eylandt Boys Look at Luxembourg Lads in the _National Geogrpahic Magazine_	These boys like to discuss things remote from their island world. Some simple words they have learned to read through attending school. Their favorite pastime in the evening is to invade the English superintendent's homestead and huddle over picture publications.
96	6	December	1949	vol-96_no-06_Dec-1949_05.jpg	Australia	Groote Eylandt	Groote Eylandt	-14.0	136.6	Australia	In Arnhem Land He Makes Masks of Aboriginal Faces for Study in America	Frank M. Setzler, Smithsonian anthropologist, uses commercial mud to mold features of Kulpija, a Groote Eylandt native. After heating the mixture in a crude double boiler over a campfire, Dr. Setzler smeared a thin coat over the model's features. A second heavier application is dabbed on with the paddle, as at left. The mold requires 30 minutes to harden and then slips off easily. It is later dried in the sun and filled with plaster of Paris. Aborigines were skeptical at first, but were coaxed into modeling by the offer of American tobacco. Cut plug usually made them ill, but was highly relished, nevertheless. Even women and children agreed to "sit" to gain extra rations for their menfolk. The process was painless for the model, but aboriginal kibitzers, laughing and joking on the side lines, made the "victim" extremely self-conscious. Model and bystanders alike were fascinated and delighted by the finished masks. Kulpija and Kumbiala display each other's "faces" at upper right. 
96	6	December	1949	vol-96_no-06_Dec-1949_06.jpg	Australia	Groote Eylandt	Groote Eylandt	-14.0	136.6	Australia	Neither the Cares of Motherhood nor Medical Examinations Can Banish Laughter from These Carefree People	Seated on the hot sand nursing her child, the woman reacted happily when the photographer tried to say the word for smile in her language. About 20 years old. she lives in a native camp beside the Yirrkala Methodist mission station. Dr. Brian Billington, of the Institute of Anatomy at Canberra, Australia, tests the lungs of another woman at his dispensary outside Oenpelli. Along with biochemist Kelvin Hodges, he worked tirelessly studying the health of the aborigines. Natives were at first fearful of the visiting scientists. but rapidly became accustomed to medical examinations and cooperated willingly. Aborigines have a high infant mortality rate. If they survive puberty, however, they are in general a healthy lot, with no more disease than is found in any large group.
												
97	1	Jan	1950	vol-97_no-01_Jan-1950_01.jpg	Nepal	Rekcha	Rekcha	28.9	81.3	Nepal	Headwoman of Rekcha Village Gives the Author a Piece of Her Mind	S. Dillon Ripley led a National Geographic Society-Yale University-Smithsonian Institution expedition into little-known Nepal in search of rare birds, mammals, and fishes. In the roadless interior Americans camped in Rekcha. The village's elderly head woman, at first unfriendly, grew so fond of them that she visited camp daily, bringing gifts of food. Richard Mack wears a Nepalese men's necklace, for which he traded a watch.
97	1	Jan	1950	vol-97_no-01_Jan-1950_02.jpg	Nepal	Chainpur	Chainpur	25.0	83.5	Nepal	A Young Bride, Too Curious to Stay Hidden, Opens Litter Curtains and Exposes Her Face	This bridal party in Chainpur, eastern Nepal, hired two Tibetans as litter bearers. The bridegroom carried an umbrella, not against rain or sun, but for his dignity. His bride appeared to be not more than ten years old. Villagers had seen only one other Westerner, they told American members of the expedition.
97	1	Jan	1950	vol-97_no-01_Jan-1950_03.jpg	Nepal	Kathmandu	Kathmandu	27.7	85.3	Nepal	Instead of Cars Carrying Workers, Nepal Has Workers Carrying Cars on the Rocky, Hilly Trail from Kathmandu	Here automobiles, stripped of wheels and bumpers, are shoulder-borne to and from the capital, only Nepalese city with modern roads. This old German-made Mercedes is going to India as a trade-in on a shiny American model. Some 60 coolies, moving to the rhythm of a chant, balance it on long poles.
97	1	Jan	1950	vol-97_no-01_Jan-1950_04.jpg	French Polynesia			-17.7	-149.4	French Polynesia	The Grave of Paul Gauguin Looks Out upon His Beloved Hiva Oa	Gauguin, an obscure Parisian, forsook wife, children, and job to devote his time to art. Going to Tahiti, he adopted the natives' life. Their portraits, painted against color-splashed backgrounds, made him famous. Gauguin spent his last years in the Marquesas. Dying in 1903, he was buried above Traitors Bay.
97	1	Jan	1950	vol-97_no-01_Jan-1950_05.jpg	French Polynesia			-17.7	-149.4	French Polynesia	Fishing Is Sport, Cleaning Drudgery, the World Over	Fish—baked, boiled, or stewed—puts protein into the Marquesan diet. A favorite dish is made by wrapping fish in leaves and baking them over hot stones in outdoor ovens. The wooden bowl is a homemade product of Tahuata.
97	1	Jan	1950	vol-97_no-01_Jan-1950_06.jpg	French Polynesia			-17.7	-149.4	French Polynesia	To This Green Island Came the Outsiders in 1595; Fatu Hiva's Evil Days Began	Sailors, whalers, and traders brought such a plague of ills that the population dropped from thousands to hundreds. Palms hide a village's ugly iron roofs. The steepled church stands out.
97	1	Jan	1950	vol-97_no-01_Jan-1950_07.jpg	French Polynesia			-17.7	-149.4	French Polynesia	Vaitere's Skipper Checks Each Purchase on His Portable Scale	Here on Ua Huka the captain is a man of dignity, the islanders' periodic contact with the world. His assistants, who carry a 250-pound load of copra, are sailors at sea, stevedores on shore. They bear out the Marquesans' reputation of being the best physical specimens in the South Seas.
97	1	Jan	1950	vol-97_no-01_Jan-1950_08.jpg	French Polynesia			-17.7	-149.4	French Polynesia	In Anaho Bay, Nuku Hiva, Robert Louis Stevenson Met His First Marquesans, "Stalwart Six-foot Men in Every Stage of Undress"	Curiosity-filled visitors thronged Stevenson's ship, "regarding me in silence with embarrassing eyes . . . A kind of despair came over me . . . to think they were beyond the reach of articulate communication, like furred animals or dwellers of some alien planet (_In the South Seas_, Charles Scribner's Sons).
												
97	2	Feb	1950	vol-97_no-02_Feb-1950_01.jpg	Taiwan			23.7	121.0	Taiwan	This Fair Formosan Aborigine Captures Hearts, Not Heads	She comes of a proud fighting tribe, the Taiyals, called "the Mohawks of Formosa," but lives in the now-peaceful town of Chiaopanshan. Prewar Japanese rulers of Formosa called civilized tribesmen "ripe savages" in contrast to "raw" head-hunters.
97	2	Feb	1950	vol-97_no-02_Feb-1950_02.jpg	Taiwan			23.7	121.0	Taiwan	"It's Delicious," Said These Taiyal Tribesmen Squatting Around Their Stew of Giant Snails on the East Coast	They pluck the big crawlers off cliff walls and boil the "choicest" parts of the black, sluglike bodies. The result looks a bit like oyster stew, but smells like just what it is. Destructive to foliage on Pacific islands, giant African snails have reached United States ports; but all found have been destroyed by Government inspectors.
97	2	Feb	1950	vol-97_no-02_Feb-1950_03.jpg	Taiwan			23.7	121.0	Taiwan	As Gaily Arrayed as Jungle Birds, Amis Gather for a Dance	When their American missionary introduced the photographer, these east coast aborigines adorned themselves with beads, coins, flowers, and declared a festival in honor of the National Geographic. On some such occasions they get so playful that two American women who yielded to their invitation to join in the dancing soon found themselves being tossed in a blanket held by husky, laughing Ami men. Ami women walk with the utmost grace, and it comes as somewhat of a shock when one of these poems of motion turns around and is seen to be smoking a huge homemade cheroot. Full of rhythm, Formosan aborigines will dance at the drop of a fancy headdress. One missionary told the author that when some of his native charges were singing _Onward Christian Soldiers_, "they suddenly got up and danced, they liked the tune so well.
97	2	Feb	1950	vol-97_no-02_Feb-1950_04.jpg	USA	Pennsylvania		41.2	-77.2	United States of America	At Neville Island, near Pittsburgh, Shipbuilders of Dravo Corporation Side-launch a New 175-foot Hopper Barge for Hauling Coal	Since white pioneers felled trees and built their first crude flatboats, literally thousands of craft, from gunboats and palatial packets to powerful towboats and even ocean-going vessels, have been built along the Ohio. Dravo in 1948 produced a barge or towboat on the average of one every 58 hours around the clock.
97	2	Feb	1950	vol-97_no-02_Feb-1950_05.jpg	USA	Cincinnati	Cincinnati	39.1	-84.5	United States of America	Excursion Crowds Gaze in Fascination at the Big Churning Stern Wheel	
												
97	3	March	1950	vol-97_no-03_Mar-1950_01.jpg	Kenya	Mombasa	Mombasa	-4.0	39.7	Kenya	For Centuries Fleets of Lateen-sailed Arab Dhows Have Visited Mombasa, Whose Old Town Crowds the Harbor Shore	Riding down on the northeast monsoon, these craft come to East African ports every year to trade and then return when the winds change. Many of these anciently patterned wooden ships have high decorated sterns and oddly pointed prows. They bring dates, incense, dried shark, Persian carpets, and brassware. Returning, they carry loads of mangrove poles, tea, coffee, sugar, and maize. At the upper end of the maze of buildings stands irregularly shaped Fort Jesus, with flagpole in center, built by the Portuguese in the 1590's. On the other side of Mombasa Island is modern Kilindini Harbour where steamers tie up.
97	3	March	1950	vol-97_no-03_Mar-1950_02.jpg	Tanzania	Shinyanga Region	Shinyanga Region	-3.7	33.4	Tanzania	Keen Eyes Spot Precious Diamonds in This Gravel	The man at left has found a tiny stone. The standing guard, holding a small can, will pick it up. Sorters work with only one hand; the other is in a closed sleeve to discourage pilfering. Larger diamonds have already been combed out in machine operations. Day's take when the author visited the Williamson mine in Tanganyika was 1,351 diamonds.
97	3	March	1950	vol-97_no-03_Mar-1950_03.jpg	Tanzania	Dodoma Region	Kongwa	-6.6	36.3	Tanzania	Long Hair Is the Badge of Young Wagogo Manhood; Women Wear Close Crops	The Wagogo live near Kongwa, where the British have developed the first area of their groundnut plantings. Many of the tribespeople had not seen a wheeled vehicle until tractors, plows, and harvesters were brought here. The young Nandi girl of the western Kenya highlands, like many of the other tribal womenfolk of East Africa, keeps her hair cut short. Many shave their heads. She wears bead and chain earrings that stretch the perforated lobes of her ears. Coiled iron wire binds her wrists. Her dress is goatskin.
97	3	March	1950	vol-97_no-03_Mar-1950_04.jpg	Kenya	Meru	Meru	0.1	37.6	Kenya	No Tap Water at Home; So Housewife Packs It on Her Back	The Meru tribe women totes home two huge calabashfuls from the spring. Smaller gourds serve as stoppers to prevent waste from slopping.
97	3	March	1950	vol-97_no-03_Mar-1950_05.jpg	Kenya & Tanzania & Uganda	Lake Victoria	Lake Victoria	-0.8	33.4	Kenya & Tanzania & Uganda	Like a Big Migrant Bird Come to Rest, a Solent Alights on Lake Victoria	Leaving thrice weekly from Southampton, these B.O.A.C. (British Overseas Airways Corporation) seaplanes fly to Johannesburg, South Africa, in four and one-half days. Another Solent route goes to Nairobi (alighting at Lake Naivasha) and Dares Salaam.
												
97	4	April	1950	vol-97_no-04_Apr-1950_01.jpg	Micronesia	Pohnpei	Kapingamarangi	6.9	158.2	Micronesia	Pigs, Fattened for the Feast, Are Cut Up for the Island's Fireless Cooker	Womenfolk will wrap the meat in leaves, place it on heated coral pebbles, then cover it with more leaves, mats, and a layer of sand. Left for hours in the pits, the pig becomes thoroughly cooked. Leaves of the pandanus against which the woman leans are used in making mats; its shredded fiber is woven into handicraft articles. The tree also produces large edible seed clusters.
97	4	April	1950	vol-97_no-04_Apr-1950_02.jpg	Micronesia	Pohnpei	Kapingamarangi	1.1	154.8	Micronesia	Soap in the Raw: Workmen Busily Sack Copra for Dispatch to a Waiting Ship	The dried coconut meat is taken from the tin-roofed storehouse, weighed, and bagged. It will be loaded in outrigger canoes and carried out to the small U.S. Naval freighter anchored in the lagoon. Thence it will go to the United States, where its oil will be extracted for soap, oleomargarine, and vegetable shortening.
97	4	April	1950	vol-97_no-04_Apr-1950_03jpg	Micronesia	Pohnpei	Kapingamarangi	1.1	154.8	Micronesia	What Bread Is to the American Household, Taro Is to These Island Folk	Housewives grate the hourglass-shaped roots of the _puraka_, or swamp taro, which thrives better on Nukuoro and Kapingamarangi than does the more common thick-rooted variety grown on other Pacific islands. From puraka, green and ripe coconuts, breadfruit, and bananas, used singly or together, skilled cooks make some 22 different dishes! Woven coconut-leaf mats serve as work tables.
97	4	April	1950	vol-97_no-04_Apr-1950_04.jpg	Micronesia	Pohnpei	Kapingamarangi	1.1	154.8	Micronesia	All Kapingamarangi Attends the Wedding and Eagerly Waits to Congratulate the Brides	These cheery well-fed islanders, together with those on Nukuoro, are the only Polynesian folk in American-controlled Micronesia, formerly Japanese territory. The thatch-roofed, matting-walled building in back is the village church, erected on the site of a pagan temple when the people became Christian in 1922.
97	4	April	1950	vol-97_no-04_Apr-1950_05.jpg	Japan	Okinawa	Okinawa	26.3	127.8	Japan	Even to Okinawa Comes the Self-service Pushcart	As in a big food store at home, Army wives shop in the commissary, housed in a large Quonset, known as a "Butler Building." All food for Americans must be shipped in. Okinawans themselves are only 70 percent self-supporting.
97	4	April	1950	vol-97_no-04_Apr-1950_06.jpg	Japan	Okinawa	Okinawa	26.3	127.8	Japan	Like Kids the World Over, Shuri Small Fry Call for "Choon Gom" and "Chocolot"	Thousands of Okinawan youngsters died in the war, and thousands more were orphaned. Soon after invasion of the island, the 6th Marine Division set up an orphanage. Infants were fed canned milk through nipples cut from surgical gloves. Several orphanages operate on Okinawa today, but, as living conditions improve, adoptions increase. Ryukyuan children usually appear younger than their years because of the old Japanese method of computing age. A child was considered one year old at birth and added another at the New Year. Thus, a baby born the last day in the year was two next day. An Okinawan baby is with his mother constantly from the minute of birth. Carrying him on her back, even at work, she gives him a sense of security.
97	4	April	1950	vol-97_no-04_Apr-1950_07.jpg	Japan	Okinawa	Okinawa	26.3	127.8	Japan	Only 10,000 Okinawans Can Read, So Circulation of Ishikawa Daily Is Limited	Typesetting this paper is an arduous task, for it is printed in Japanese with more than 7,000 characters. For Americans on the island, the Japan edition of Stars & Stripes carries a daily page of Ryukyuan news.
												
97	5	May	1950	vol-97_no-05_May-1950_01.jpg	Japan	Sendai	Sendai	38.3	140.9	Japan	"American Kitchen Very Convenient, I Think." Kimono-clad Visitors Marvel Most at Electric Stove, Refrigerator, Hot Running Water	Hard-drudging Japanese women thrill at conveniences in the home of Mrs. Keith D. Stidham, wife of a United States Army lieutenant, at one of Occupied Japan's many "little Americas," IX Corps Headquarters, near Sendai.
97	5	May	1950	vol-97_no-05_May-1950_02.jpg	Japan	Tokyo	Tokyo	35.7	139.7	Japan	To a Japanese Girl Azalea Plant Is as Dear as Dog to American Boy	This exhibit of home-grown plants, lovingly tended for years, was held in Tokyo's Hibiya Park. Azaleas bloom in late April and early May, white, pink, red, and violet.
97	5	May	1950	vol-97_no-05_May-1950_03.jpg	Japan	Kobe	Kobe	34.7	135.2	Japan	America Now Dumps Barley Instead of Bombs on the Docks at Kobe	Grain brought from the United States to help feed Japan pours onto the pier as a winch-operated scoop unloads lighters at this important Inland Sea (Seto Naikai) port near the big industrial city of Osaka. Sweating men bag the 7,500-ton load, using double bags so no grain will be lost; women sew the bags shut. A United States ship brought the grain; the vessel in background is Danish.
97	5	May	1950	vol-97_no-05_May-1950_04.jpg	Japan	Takarazuka	Takarazuka	34.8	135.4	Japan	"Fashionated," Japanese Girls Pore over Western Styles	Mail-order catalogues and fashion magazines hold tremendous appeal for the "modern girl," or _moga_, a Japanese term coined from those two English words. Some make dresses copied from the pictures; others get them through American friends, since exchange restrictions prevent buying directly from abroad. Others have a non fraternization policy. "I go with Japanese boys," said one. "Me no Madame Butterfly. Don't want pretty soon boy fly away." This bevy consists of dancers training for parts in the Takarazuka Girls' Opera Company.
												
97	6	June	1950	vol-97_no-06_Jun-1950_01.jpg	USA	Montana	Montana	48.8	-113.8	United States of America	"How Do You Talk with Sign Language?"	A boy from the East gets a lesson in Indian conversation from one of the Blackfeet who greet visitors at Glacier Park station. In the Plains Museum at Browning are displayed relics of the warlike Blackfeet.
97	6	June	1950	vol-97_no-06_Jun-1950_02.jpg	USA	Montana	Montana	48.8	-113.8	United States of America	Blackfeet Indians in Tribal Regalia Sell Postcard Pictures of Themselves	Weasel Feathers, Lone Rising Wolf, and Middle Calf meet each train at Glacier Park station. They are employees of the Great Northern Railway, whose line, completed in 1893, opened this scenic area to travelers. Members of the tribe started the custom years ago.
97	6	June	1950	vol-97_no-06_Jun-1950_03.jpg	USA	Montana	Montana	48.8	-113.8	United States of America	Spring-blooming Glacier Lilies and Eternal Snows Are Hard to Reconcile in Glacier National Park	This recreation area straddles the Continental Divide and the international border. Canada and the United States manage their sections separately.
97	6	June	1950	vol-97_no-06_Jun-1950_04.jpg	USA	Montana	Montana	47.5	-111.3	United States of America	Red-hot Copper Snakes Writhe in the Rod and Wire Mill at Great Falls	After passing through shaving machines for removal of rough spots, 300-pound bars are heated and machine-roiled into ever-thinning rods. As these lengthen, they are flung out of the rollers upon steel platforms. Workmen catch loose ends with tongs and start them into the next machine, which draws them into wire. Bars which began the journey three feet long and five inches thick emerge as thin strands suitable for braiding into cable.
97	6	June	1950	vol-97_no-06_Jun-1950_05.jpg	South Korea	Seoul	Seoul	37.6	127.0	South Korea	Stars and Stripes and Hammer and Sickle Flank the Korean Emblem at Duk Soo Palace, Seoul	Meetings held here by the U.S.-Soviet Joint Commission ended in stalemate. In 1948 the Republic of Korea was set up under auspices of the United Nations.
97	6	June	1950	vol-97_no-06_Jun-1950_06.jpg	South Korea	Seoul	Seoul	37.6	127.0	South Korea	Built for Japanese, Seoul City Hall Now Serves Koreans	The Republic's flag embodies ancient symbols of the Orient. Its circular pattern, called _tae guk_, is made up of commalike halves, one red, one blue. They represent the mythical _yang_ and _yin_ principles, familiar in ancient Chinese art and literature, which express the opposites in Nature - male and female, heaven and earth, fire and water, summer and winter, construction and destruction. Trigrams in the four corners made up of broken and unbroken black lines likewise carry the idea of opposites and of balance. Three unbroken lines stand for heaven; broken ones represent earth. In the upper right, two solid lines with a broken line between symbolize fire; the one diagonally opposite signifies water. These trigrams have many supplementary meanings, and by some are taken to connote the unity of the Korean people. Korean words above the door are written in a phonetic alphabetical script, not in ideographic characters as in Chinese. The alphabet consists of fourteen consonants and eleven vowels. Newspapers utilize a combination of both Chinese characters and the native language, but the Chinese ideographs are being eliminated. Korean children are now being taught their own language, which was outlawed during Japanese rule.
97	6	June	1950	vol-97_no-06_Jun-1950_07.jpg	South Korea			35.9	127.8	South Korea	Husband Wears Western Garments; Wife Clings to Antique Dress	This young couple walks the dusty country road because transportation is inadequate. They drink at a roadside well, Korea's refreshment stand. The woman's voluminous skirt is carried at armpit level and covered with a brief jacket.
97	6	June	1950	vol-97_no-06_Jun-1950_08.jpg	South Korea			35.9	127.8	South Korea	Strange to Western Eyes and Taste Are the Dishes Prepared by Korean Housewives	The girl spreads rice, dried fish, bean curd, sliced turnip, and the national dish called _kimchi_, a spicy mixture of cabbage flavored with garlic, ginger, red peppers, and broth. Women ladle soybean sauce and rice.
97	6	June	1950	vol-97_no-06_Jun-1950_09.jpg	South Korea			35.9	127.8	South Korea	GI's Are Gone Now, but Latitude 38 Still Divides Korea	When the U.S. and Russia failed to agree on an all-Korea government, the U.S. sponsored an election in the South and transferred its power to elected natives. Russians set up their own régime in the North. More than 20,000,000 people crowd the Maine-size South; North's population is about half as large.
97	6	June	1950	vol-97_no-06_Jun-1950_10.jpg	South Korea	Seoul	Seoul	37.6	127.0	South Korea	Budding Artists Draw American Scenes as Young Koreans Study the U.S.A.	American magazines, teacher-explained, are the chief texts on the subiect. Murals show the National Capitol, Manhattan skyscrapers, and, possibly, the Tree that Grows in Brooklyn. The students are fifth graders in an experimental teacher-training school in Seoul.
												
98	1	July	1950	vol-98_no-01_Jul-1950_01.jpg	USA	Pennsylvania		41.2	-77.2	United States of America	Take Off Those Indian False Faces; We Know You, Paleskin Paddlers	Jim Evans, Ralph Gray, and Don Blakley visit Indian Steps Museum in York County, Pennsylvania, and try on Iroquois masks. The faces were supposed to help wearers commune with the Great Spirit. In plague times the Iroquois donned them to ward off demons.
98	1	July	1950	vol-98_no-01_Jul-1950_02.jpg	USA	Pennsylvania		41.2	-77.2	United States of America	Laceyville's Welcome Mat to the Canoeists Is Hung Out on the Bridge	This Pennsylvania town treated the visitors to open-door hospitality. Gordon Morrison, their overnight host, warned them: "Don't hesitate at the door. The dog is trained to nip only those who knock; he welcomes those who boldly walk in."
98	1	July	1950	vol-98_no-01_Jul-1950_03.jpg	USA	Pennsylvania		41.2	-77.2	United States of America	Piper Cubs Disappear into a C-46's Barnlike Hold for South American Delivery	This flying boxcar, chartered by Aviation International Delivery Service, flew five small planes from Lock Haven, Pennsylvania, home of the Piper factory, to Bogotá, Colombia. The return cargo was race horses.
